MonthYear,Actor2CountryCode,QuadClass,SubEventType,GoldsteinScale,RecordCount
202102,IRL,4,4,-178.8,26
202102,IRN,3,4,-5,1
202102,IRN,3,2,-13,2
202102,IRN,4,3,-50,5
202102,IRN,4,5,-10,2
202102,IRN,4,4,-5,1
202102,IRN,4,1,-68,9
202102,IRQ,3,2,-13,2
202102,IRQ,4,1,-16,4
202102,IRQ,4,3,-119,12
202102,ISL,4,3,-9.5,1
202102,ISR,4,3,-60,6
202102,ISR,4,4,-20,4
202102,ISR,4,1,-8,2
202102,ITA,4,3,-69,7
202102,ITA,4,4,-10,2
202102,ITA,4,1,-4,1
202102,JAM,4,5,-9.2,1
202102,JOR,4,3,-20,2
202102,JPN,4,4,-159.8,26
202102,JPN,3,2,-200.5,32
202102,JPN,4,3,-632.3,65
202102,JPN,4,5,-35,7
202102,JPN,3,3,-14,2
202102,JPN,4,1,-76,15
202102,JPN,3,4,-56,28
202102,KAZ,3,2,-32.5,5
202102,KAZ,3,5,-25,5
202102,KAZ,4,5,-20,4
202102,KAZ,4,1,-4,1
202102,KAZ,4,4,-10,2
202102,KEN,4,1,-77,16
202102,KEN,4,4,-36,5
202102,KGZ,4,4,-25,5
202102,KHM,4,4,-25,5
202102,KHM,3,2,-8,2
202102,KHM,4,3,-240,24
202102,KHM,4,1,-21,5
202102,KHM,4,5,-18.4,2
202102,KHM,3,3,-7,1
202102,KHM,3,4,-2,1
202102,KOR,4,4,-53.3,8
202102,KOR,3,1,-11.6,2
202102,KOR,4,3,-197.5,20
202102,KOR,4,1,-39,5
202102,KOR,3,4,-4,2
202102,KOR,3,2,-39,6
202102,LAO,4,3,-58,6
202102,LBN,4,3,-9.5,1
202102,LBR,3,3,-6,3
202102,LKA,4,4,-90,14
202102,LKA,4,5,-15,3
202102,LKA,3,1,-10,2
202102,LKA,4,1,-8,2
202102,LKA,3,4,-10,5
202102,LKA,4,3,-269.5,28
202102,LKA,3,2,-39,6
202102,LTU,4,3,-40,4
202102,LTU,4,1,-28,4
202102,LTU,4,5,-105,21
202102,LVA,4,3,-30,3
202102,LVA,3,2,-7.5,1
202102,MAC,4,5,-5,1
202102,MEX,4,4,-15,3
202102,MEX,4,3,-159,16
202102,MLT,4,4,-5,1
202102,MMR,3,5,-20,4
202102,MMR,4,4,-178,32
202102,MMR,4,3,-387.5,40
202102,MMR,3,1,-25.8,5
202102,MMR,4,1,-248,48
202102,MMR,1,5,-2.4,8
202102,MMR,4,2,-10,2
202102,MMR,4,5,-34.2,6
202102,MMR,3,2,-326,50
202102,MNG,4,5,-20,4
202102,MNG,4,3,-10,1
202102,MNG,3,2,-6.5,1
202102,MYS,4,4,-25,5
202102,MYS,3,1,-15,3
202102,MYS,4,5,-5,1
202102,MYS,4,3,-79.5,8
202102,MYS,4,1,-8,2
202102,NAM,4,3,-100,10
202102,NGA,4,4,-101,13
202102,NGA,3,2,-65,10
202102,NGA,4,3,-210,21
202102,NGA,4,5,-10,2
202102,NLD,3,3,-12,6
202102,NLD,4,3,-30,3
202102,NLD,3,4,-2,1
202102,NPL,3,4,-6,3
202102,NPL,4,3,-80,8
202102,NZL,4,3,-59,6
202102,NZL,3,2,-32.5,5
202102,NZL,4,5,-20,4
202102,NZL,4,4,-81.8,13
202102,NZL,4,1,-22,4
202102,NZL,3,4,-35,7
202102,OMN,4,4,-10,2
202102,PAK,3,3,-28,4
202102,PAK,4,4,-173.6,27
202102,PAK,3,4,-6,3
202102,PAK,3,2,-39,6
202102,PAK,4,5,-10,2
202102,PAK,4,3,-909.1,92
202102,PAK,3,1,-25,5
202102,PAK,4,1,-56,14
202102,PER,4,4,-10,2
202102,PER,4,3,-80,8
202102,PHL,4,3,-498,50
202102,PHL,3,4,-12,6
202102,PHL,4,1,-24,6
202102,PHL,4,4,-20,4
202102,PHL,4,5,-60,12
202102,PHL,3,3,-21,3
202102,PHL,3,2,-159.5,28
202102,POL,4,4,-10,2
202102,PRK,4,1,-20,5
202102,PRK,3,4,-4,2
202102,PRK,4,4,-43,6
202102,PRK,3,3,-21,3
202102,PRK,4,3,-117.5,12
202102,PRK,4,5,-50,10
202102,RUS,4,5,-105,21
202102,RUS,4,2,-35,7
202102,RUS,3,2,-40.5,7
202102,RUS,3,3,-245,35
202102,RUS,4,1,-469,87
202102,RUS,3,5,-36,9
202102,RUS,4,4,-313.2,45
202102,RUS,3,1,-15.8,3
202102,RUS,3,4,-20,4
202102,RUS,1,5,-0.3,1
202102,RUS,4,3,-1609.1,165
202102,SAU,4,4,-20,4
202102,SAU,4,3,-10,1
202102,SAU,4,1,-20,3
202102,SEN,4,3,-80,8
202102,SGP,4,4,-80,16
202102,SGP,4,1,-8,2
202102,SGP,3,2,-13,2
202102,SGP,4,3,-27.2,3
202102,SLE,4,3,-20,2
202102,SLV,4,3,-40,4
202102,SRB,3,2,-15,3
202102,SRB,4,1,-4,1
202102,SWE,4,4,-9,1
202102,SYR,1,5,-1.2,4
202102,THA,4,1,-10,2
202102,THA,4,3,-188,19
202102,THA,3,2,-91,14
202102,THA,4,4,-66,11
202102,THA,3,4,-11,4
202102,THA,3,5,-8,4
202102,TUR,4,5,-15,3
202102,TUR,4,4,-65,13
202102,TUR,4,3,-20,2
202102,TUR,3,2,-58.5,9
202102,TUR,3,5,-20,4
202102,UKR,4,1,-72,13
202102,UKR,4,5,-15,3
202102,UKR,4,3,-20,2
202102,UKR,3,5,-4,1
202102,USA,3,1,-84.6,15
202102,USA,3,3,-500,115
202102,USA,3,4,-172,77
202102,USA,4,1,-787,142
202102,USA,1,5,-2.4,8
202102,USA,2,5,-10,5
202102,USA,4,4,-1289.4,225
202102,USA,3,5,-19,5
202102,USA,4,2,-175,35
202102,USA,4,3,-4576.6,466
202102,USA,3,2,-477,76
202102,USA,4,5,-766.2,144
202102,VNM,3,4,-6,3
202102,VNM,4,5,-35,7
202102,VNM,3,2,-26,4
202102,VNM,4,1,-43,10
202102,VNM,4,3,-358,36
202102,VUT,4,4,-15,3
202102,ZWE,4,3,-109,11
202102,ZWE,4,1,-19,4
202102,ZWE,3,4,-5,1
202102,ZWE,4,5,-5,1
202103,AFG,3,2,-6.5,1
202103,AFG,4,4,-10,2
202103,AFG,1,3,-5.1,17
202103,AFG,4,3,-340,34
202103,AFG,3,3,-28,4
202103,ARE,3,2,-6.5,1
202103,ARE,4,3,-110,11
202103,ARG,4,4,-5,1
202103,ARG,4,3,-60,6
202103,ARG,4,1,-14,2
202103,AUS,4,5,-346.8,69
202103,AUS,2,3,-12,6
202103,AUS,3,2,-187.5,30
202103,AUS,3,4,-27,9
202103,AUS,3,3,-123,39
202103,AUS,4,4,-360,63
202103,AUS,3,5,-28,7
202103,AUS,4,1,-294,49
202103,AUS,4,2,-15,3
202103,AUS,3,1,-138,26
202103,AUS,4,3,-917.2,93
202103,AUT,3,2,-6.5,1
202103,AUT,4,5,-5,1
202103,AZE,4,4,-18,2
202103,AZE,4,3,-60,6
202103,BEL,3,3,-6,3
202103,BEL,3,2,-6.5,1
202103,BEL,3,1,-21.6,4
202103,BEL,4,4,-5,1
202103,BEL,4,3,-97,10
202103,BEL,3,4,-6,3
202103,BEL,4,1,-200,29
202103,BGD,4,1,-31,7
202103,BGD,3,2,-13,2
202103,BGD,4,4,-81.2,14
202103,BGD,4,3,-50,5
202103,BOL,3,3,-4,2
202103,BRA,4,4,-9,1
202103,BRA,4,3,-30,3
202103,BRN,4,5,-95,19
202103,BRN,3,3,-4,1
202103,BRN,4,4,-86.4,12
202103,BRN,3,2,-19.5,3
202103,BRN,4,3,-582.2,67
202103,BRN,4,1,-68,10
202103,BWA,4,4,-5,1
202103,CAN,4,5,-190,38
202103,CAN,3,4,-67,26
202103,CAN,4,3,-346.5,35
202103,CAN,3,1,-91.4,17
202103,CAN,1,5,-3,10
202103,CAN,4,4,-3639,664
202103,CAN,3,5,-117,24
202103,CAN,4,1,-2288,298
202103,CAN,1,3,-0.6,2
202103,CAN,3,2,-132,20
202103,CAN,3,3,-24,12
202103,CHE,3,4,-4,2
202103,CHE,4,3,-29,3
202103,CHE,4,5,-20,4
202103,CHE,3,2,-18.5,4
202103,COG,3,2,-26,4
202103,COL,4,3,-30,3
202103,CUB,4,3,-40,4
202103,CZE,4,5,-5,1
202103,CZE,3,2,-26,4
202103,DEU,4,2,-25,5
202103,DEU,4,4,-40,8
202103,DEU,3,3,-7,1
202103,DEU,3,4,-2,1
202103,DEU,4,1,-156,22
202103,DEU,4,3,-264,27
202103,DEU,3,2,-6.5,1
202103,DEU,4,5,-36.8,4
202103,DEU,3,5,-8,2
202103,DJI,4,3,-14.4,2
202103,DNK,4,3,-69,7
202103,DNK,3,4,-2,1
202103,DNK,3,2,-19.5,3
202103,DOM,4,3,-10,1
202103,DZA,4,3,-240,24
202103,EGY,3,2,-7.5,1
202103,EGY,4,3,-40,4
202103,EGY,4,1,-16,3
202103,EGY,3,5,-10,2
202103,EGY,4,4,-15,3
202103,ESP,3,2,-19.5,3
202103,ESP,4,3,-18,2
202103,ESP,4,5,-20,4
202103,EST,4,4,-30,6
202103,EST,4,1,-12,3
202103,EST,3,4,-6,3
202103,EST,4,3,-19,2
202103,ETH,4,2,-10,2
202103,ETH,1,3,-0.9,3
202103,ETH,4,3,-100,10
202103,FIN,3,3,-36,18
202103,FIN,4,1,-4,1
202103,FIN,4,3,-20,2
202103,FRA,4,1,-124,16
202103,FRA,4,4,-39.4,7
202103,FRA,3,4,-26,7
202103,FRA,3,2,-74.5,11
202103,FRA,3,3,-21,3
202103,FRA,4,5,-30,6
202103,FRA,4,3,-175.7,18
202103,GAB,4,3,-110,11
202103,GAB,4,4,-9,1
202103,GBR,3,3,-143,24
202103,GBR,4,2,-15,3
202103,GBR,3,1,-39.8,7
202103,GBR,4,5,-240,48
202103,GBR,3,5,-15,3
202103,GBR,3,2,-166.5,27
202103,GBR,4,4,-216,39
202103,GBR,4,3,-1360.5,137
202103,GBR,4,1,-2984,384
202103,GBR,3,4,-147,42
202103,GHA,3,4,-10,2
202103,GHA,4,4,-15,3
202103,GHA,4,1,-5,1
202103,GIN,4,3,-19,2
202103,GRC,4,4,-10,2
202103,GRC,4,3,-69,7
202103,GRC,3,2,-6.5,1
202103,GRC,4,5,-15,3
202103,GUY,4,3,-40,4
202103,HTI,4,3,-10,1
202103,HUN,4,1,-16,2
202103,HUN,4,5,-5,1
202103,HUN,4,3,-260,26
202103,IDN,4,5,-15,3
202103,IDN,4,3,-98.5,10
202103,IDN,4,4,-9,1
202103,IDN,3,4,-6,3
202103,IDN,3,2,-182,28
202103,IND,4,1,-26,5
202103,IND,4,4,-120,22
202103,IND,4,3,-432.2,44
202103,IND,3,2,-22.5,3
202103,IND,3,1,-25,5
202103,IND,3,3,-18,3
202103,IND,4,5,-144.2,28
202103,IND,3,4,-2,1
202103,IRL,4,4,-30,4
202103,IRL,4,5,-34.2,6
202103,IRL,4,3,-50,5
202103,IRL,4,1,-20,5
202103,IRN,3,2,-8,2
202103,IRN,3,4,-55,11
202103,IRN,3,1,-15,3
202103,IRN,4,5,-15,3
202103,IRN,4,3,-406,41
202103,IRN,3,5,-23.6,5
202103,IRN,3,3,-7,1
202103,IRN,4,4,-101.6,19
202103,IRN,4,1,-208,28
202103,IRQ,4,3,-1090,109
202103,IRQ,4,1,-8,2
202103,ISL,4,1,-16,2
202103,ISR,4,4,-10,2
202103,ISR,3,1,-15,3
202103,ISR,3,4,-22,5
202103,ISR,4,3,-19,2
202103,ISR,3,3,-21,3
202103,ITA,4,4,-20,4
202103,ITA,4,5,-10,2
202103,ITA,3,4,-38,16
202103,ITA,4,1,-28,4
202103,ITA,3,2,-6.5,1
202103,ITA,4,3,-50,5
202103,JOR,4,3,-60,6
202103,JPN,3,4,-64,26
202103,JPN,4,3,-737.9,77
202103,JPN,3,5,-4,2
202103,JPN,3,2,-220,35
202103,JPN,3,1,-10,2
202103,JPN,4,5,-140,28
202103,JPN,3,3,-14,2
202103,JPN,4,1,-140,21
202103,JPN,4,4,-197.8,29
202103,KAZ,4,1,-4,1
202103,KAZ,4,5,-5,1
202103,KAZ,3,5,-20,4
202103,KAZ,3,2,-58.5,9
202103,KAZ,4,4,-18,2
202103,KAZ,4,3,-30,3
202103,KEN,4,4,-28.8,4
202103,KEN,3,2,-6.5,1
202103,KEN,4,1,-5,1
202103,KEN,4,3,-9.5,1
202103,KEN,4,5,-25,5
202103,KGZ,4,4,-20,4
202103,KGZ,3,2,-32.5,5
202103,KGZ,4,3,-137.5,14
202103,KHM,4,3,-120,12
202103,KHM,3,2,-32.5,5
202103,KOR,4,3,-248,25
202103,KOR,3,1,-29,5
202103,KOR,4,5,-5,1
202103,KOR,3,4,-6,3
202103,KOR,4,1,-52,8
202103,KOR,4,4,-15,3
202103,KWT,4,3,-70,7
202103,KWT,4,1,-12,3
202103,LAO,4,3,-10,1
202103,LAO,3,2,-8,2
202103,LBN,4,3,-180,18
202103,LKA,4,1,-24,6
202103,LKA,3,4,-6,3
202103,LKA,4,3,-175,18
202103,LKA,3,1,-20,4
202103,LKA,3,2,-19.5,3
202103,LKA,3,3,-20,4
202103,LKA,4,4,-55,11
202103,LKA,4,5,-5,1
202103,LTU,3,4,-10,2
202103,LTU,3,3,-7,1
202103,LTU,4,1,-40,10
202103,LTU,4,5,-55,11
202103,LVA,4,3,-9.5,1
202103,MAC,4,4,-10,2
202103,MAC,4,3,-20,2
202103,MDG,4,4,-10,2
202103,MEX,3,5,-4,1
202103,MEX,4,3,-80,8
202103,MEX,4,1,-12,3
202103,MEX,4,5,-10,2
202103,MLT,3,2,-4,1
202103,MLT,4,4,-25,5
202103,MLT,4,3,-90,9
202103,MMR,4,5,-100.2,15
202103,MMR,3,3,-7,1
202103,MMR,4,3,-697,74
202103,MMR,4,1,-41,8
202103,MMR,4,4,-132.1,19
202103,MMR,3,4,-8,4
202103,MMR,3,2,-232.5,35
202103,MNG,3,2,-13,2
202103,MNG,4,3,-138,14
202103,MNG,4,5,-10,2
202103,MNG,3,3,-2,1
202103,MUS,4,1,-16,4
202103,MWI,4,4,-20,4
202103,MYS,4,3,-59,6
202103,MYS,4,1,-29,5
202103,MYS,3,2,-26,4
202103,MYS,4,4,-81.5,10
202103,MYS,4,5,-10,2
202103,NAM,4,3,-30,3
202103,NGA,4,1,-4,1
202103,NGA,4,5,-10,2
202103,NGA,4,4,-79,11
202103,NGA,3,4,-4,2
202103,NGA,4,3,-30,3
202103,NIC,4,2,-10,2
202103,NLD,3,3,-4,2
202103,NLD,4,4,-15,3
202103,NLD,4,1,-56,7
202103,NPL,3,2,-39,6
202103,NPL,4,3,-196.5,20
202103,NPL,4,4,-25,5
202103,NPL,4,1,-23,5
202103,NZL,4,1,-8,2
202103,NZL,3,3,-7,1
202103,NZL,4,5,-20,4
202103,NZL,4,4,-5,1
202103,NZL,3,2,-26,4
202103,NZL,4,3,-59,6
202103,NZL,3,1,-5.8,1
202103,OMN,2,5,-2,1
202103,PAK,4,2,-10,2
202103,PAK,3,2,-58.5,9
202103,PAK,4,1,-20,5
202103,PAK,3,4,-2,1
202103,PAK,3,3,-21,3
202103,PAK,1,3,-0.6,2
202103,PAK,3,1,-15,3
202103,PAK,4,5,-65,13
202103,PAK,4,3,-897.5,92
202103,PAK,4,4,-124.5,18
202103,PAN,4,3,-10,1
202103,PHL,4,5,-95,19
202103,PHL,3,2,-1148.5,189
202103,PHL,4,4,-108.2,19
202103,PHL,3,4,-76,38
202103,PHL,2,5,-2,1
202103,PHL,4,3,-572,58
202103,PHL,4,1,-19,4
202103,PHL,1,3,-3.3,11
202103,PHL,3,3,-265,53
202103,PHL,3,1,-17.4,3
202103,POL,3,2,-19.5,3
202103,POL,4,1,-4,1
202103,POL,4,3,-180,18
202103,POL,4,4,-15,3
202103,PRK,4,5,-30,6
202103,PRK,3,4,-6,3
202103,PRK,4,3,-220.7,24
202103,PRK,4,4,-42,6
202103,PRK,3,1,-20,4
202103,PRK,3,3,-7,1
202103,PRK,4,1,-216,31
202103,PRT,4,3,-70,7
202103,QAT,3,4,-5,1
202103,QAT,3,1,-5,1
202103,RUS,3,4,-38,19
202103,RUS,3,1,-62.4,12
202103,RUS,3,3,-196,28
202103,RUS,4,5,-40,8
202103,RUS,4,1,-160,29
202103,RUS,3,2,-26,4
202103,RUS,1,3,-0.3,1
202103,RUS,4,3,-1817.5,185
202103,RUS,4,4,-160.2,25
202103,SAU,4,3,-110,11
202103,SAU,4,4,-20,4
202103,SAU,3,2,-65,10
202103,SDN,4,3,-10,1
202103,SEN,4,4,-5,1
202103,SEN,4,3,-10,1
202103,SGP,4,4,-30,6
202103,SGP,4,3,-10,1
202103,SGP,4,5,-5,1
202103,SLV,3,4,-4,2
202103,SLV,4,3,-30,3
202103,SRB,3,2,-16.5,3
202103,SRB,4,3,-210,21
202103,SRB,3,4,-4,2
202103,SVK,4,3,-40,4
202103,SWE,3,4,-2,1
202103,SWE,4,5,-10,2
202103,SWE,4,1,-32,4
202103,SWE,4,4,-9,1
202103,SWE,3,1,-17.4,3
202103,SYR,4,4,-19,2
202103,SYR,4,3,-48.5,5
202103,THA,3,2,-182,28
202103,THA,4,4,-10,2
202103,THA,4,3,-234.4,24
202103,THA,4,1,-8,1
202103,TJK,4,3,-110,11
202103,TKM,4,3,-19,2
202103,TUR,3,2,-247,38
202103,TUR,4,4,-30,6
202103,TUR,4,1,-28,5
202103,TUR,4,3,-90,9
202103,TZA,4,4,-36,4
202103,UGA,4,3,-9.5,1
202103,UKR,4,1,-32,7
202103,USA,3,5,-58,19
202103,USA,3,4,-400,149
202103,USA,2,5,-6,3
202103,USA,4,3,-10356.7,1046
202103,USA,4,5,-943.6,182
202103,USA,4,2,-95,19
202103,USA,1,3,-0.6,2
202103,USA,3,1,-320,60
202103,USA,1,2,-0.9,3
202103,USA,4,4,-1525.7,263
202103,USA,3,3,-525,140
202103,USA,4,1,-4622,662
202103,USA,1,5,-1.2,4
202103,USA,3,2,-913.5,144
202103,UZB,3,1,-25,5
202103,VEN,4,1,-24,3
202103,VNM,4,3,-547.5,55
202103,VNM,3,3,-35,5
202103,VNM,4,5,-15,3
202103,VNM,4,4,-93.5,14
202103,VNM,3,4,-4,2
202103,VNM,3,2,-112,18
202103,VNM,4,1,-12,3
202103,VUT,3,4,-5,1
202103,VUT,4,4,-10,2
202103,YEM,4,3,-9.5,1
202103,YEM,1,3,-1.8,6
202103,ZAF,4,3,-50,5
202103,ZAF,4,4,-138,22
202103,ZMB,3,4,-10,2
202103,ZMB,4,4,-30,6
202103,ZWE,4,5,-18.4,2
202103,ZWE,3,4,-2,1
202103,ZWE,3,2,-6.5,1
202103,ZWE,4,3,-380,38
202104,AFG,3,3,-14,2
202104,AFG,4,3,-99,10
202104,AFG,1,3,-1.2,4
202104,AFG,4,4,-20,4
202104,ARE,4,3,-30,3
202104,ARE,4,5,-30,6
202104,ARE,4,4,-9,1
202104,ARG,4,3,-80,8
202104,ARM,4,3,-20,2
202104,AUS,4,2,-5,1
202104,AUS,4,1,-750,130
202104,AUS,1,2,-2.4,8
202104,AUS,3,5,-8,2
202104,AUS,3,3,-364,52
202104,AUS,3,2,-156,24
202104,AUS,4,4,-500.8,85
202104,AUS,2,3,-6,3
202104,AUS,3,1,-111.2,20
202104,AUS,3,4,-45,15
202104,AUS,1,5,-0.6,2
202104,AUS,4,5,-469.2,93
202104,AUS,4,3,-1433.4,145
202104,AUT,4,4,-5,1
202104,AUT,3,2,-6.5,1
202104,BEL,3,3,-36,18
202104,BEL,4,4,-20,4
202104,BEL,4,3,-40,4
202104,BEL,3,5,-44,22
202104,BEL,4,1,-64,8
202104,BEL,3,4,-6,3
202104,BGD,3,4,-5,1
202104,BGD,3,2,-6.5,1
202104,BHR,4,3,-20,2
202104,BLR,4,3,-100,10
202104,BRA,4,3,-630,63
202104,BRA,3,4,-2,1
202104,BRA,3,1,-10,2
202104,BRA,4,1,-8,2
202104,BRA,3,2,-19.5,3
202104,BRN,4,3,-667.5,70
202104,BRN,4,1,-8,1
202104,BRN,4,4,-298,42
202104,BRN,4,5,-48.4,8
202104,BRN,3,2,-117,18
202104,BRN,3,3,-7,1
202104,BRN,3,5,-4,1
202104,BRN,2,5,-8,4
202104,BWA,4,5,-5,1
202104,CAN,4,2,-20,4
202104,CAN,4,1,-799,115
202104,CAN,3,3,-57,21
202104,CAN,4,5,-74.2,14
202104,CAN,3,2,-13,2
202104,CAN,3,5,-38,19
202104,CAN,3,4,-10,5
202104,CAN,4,4,-696,127
202104,CAN,4,3,-456,46
202104,CHE,4,4,-55,11
202104,CHE,3,2,-19.5,3
202104,CHE,4,5,-10,2
202104,CHL,4,5,-10,2
202104,CHL,4,3,-100,10
202104,COD,4,3,-40,4
202104,CUB,4,4,-5,1
202104,CUB,3,2,-26,4
202104,CUB,3,4,-2,1
202104,CUB,4,5,-18.4,2
202104,CUB,4,3,-50,5
202104,CZE,4,3,-60,6
202104,CZE,4,5,-15,3
202104,CZE,4,1,-12,3
202104,DEU,4,1,-54,8
202104,DEU,3,4,-2,1
202104,DEU,4,3,-70,7
202104,DEU,4,4,-41.6,7
202104,DEU,3,2,-19.5,3
202104,DEU,4,5,-30,6
202104,DEU,3,1,-17.4,3
202104,DJI,4,3,-14.4,2
202104,DZA,4,3,-80,8
202104,ECU,4,4,-10,2
202104,EGY,4,3,-120,12
202104,EGY,4,4,-20,4
202104,ESP,4,5,-30,6
202104,ESP,4,4,-40,8
202104,ESP,4,3,-48,5
202104,ESP,4,1,-5,1
202104,EST,4,4,-10,2
202104,EST,4,5,-5,1
202104,ETH,4,1,-16,4
202104,ETH,4,3,-20,2
202104,ETH,4,4,-10,2
202104,FIN,4,3,-10,1
202104,FIN,3,4,-2,1
202104,FJI,3,1,-11.6,2
202104,FJI,4,4,-20,4
202104,FRA,4,3,-97,10
202104,FRA,4,5,-5,1
202104,FRA,4,1,-12,2
202104,FRA,3,2,-19.5,3
202104,FRA,4,4,-29,4
202104,GAB,4,3,-100,10
202104,GBR,3,4,-91,23
202104,GBR,4,4,-281,45
202104,GBR,4,1,-937,128
202104,GBR,4,2,-10,2
202104,GBR,3,2,-13,2
202104,GBR,4,5,-160,32
202104,GBR,1,2,-1.8,6
202104,GBR,1,5,-1.2,4
202104,GBR,4,3,-867.5,89
202104,GBR,3,3,-41,8
202104,GHA,4,3,-30,3
202104,GHA,4,4,-10,2
202104,GHA,3,4,-16,5
202104,GHA,4,1,-4,1
202104,GIN,4,3,-10,1
202104,GRC,3,4,-8,4
202104,GRC,4,3,-38,4
202104,GRC,4,4,-30,6
202104,GRC,3,2,-6.5,1
202104,GRC,4,1,-8,1
202104,HKG,4,4,-10,2
202104,HKG,4,5,-9.2,1
202104,HUN,4,3,-80,8
202104,HUN,4,1,-20,4
202104,HUN,3,2,-6.5,1
202104,IDN,3,1,-10,2
202104,IDN,4,5,-37.6,5
202104,IDN,4,4,-47,6
202104,IDN,3,4,-15,3
202104,IDN,4,1,-8,1
202104,IDN,3,3,-63,9
202104,IDN,4,3,-40,4
202104,IDN,3,2,-19.5,3
202104,IND,3,3,-8,2
202104,IND,4,4,-22.2,4
202104,IND,3,2,-6.5,1
202104,IND,4,5,-95,19
202104,IND,4,1,-20,5
202104,IND,4,3,-147,15
202104,IRL,4,1,-8,2
202104,IRL,4,3,-90,9
202104,IRL,4,4,-65,9
202104,IRL,4,5,-70,14
202104,IRN,3,4,-27,6
202104,IRN,3,2,-38,7
202104,IRN,4,1,-219,29
202104,IRN,3,5,-24,6
202104,IRN,4,4,-120.8,18
202104,IRN,4,5,-30,6
202104,IRN,3,1,-228,40
202104,IRN,1,5,-3,10
202104,IRN,4,3,-201,22
202104,IRN,4,2,-15,3
202104,IRQ,3,2,-8,2
202104,IRQ,4,3,-508,51
202104,IRQ,4,1,-8,2
202104,IRQ,4,4,-9,1
202104,ISL,4,1,-56,8
202104,ISR,3,3,-7,1
202104,ISR,4,3,-19,2
202104,ITA,3,3,-7,1
202104,ITA,4,1,-58,8
202104,ITA,4,4,-40,8
202104,ITA,4,3,-10,1
202104,JAM,4,5,-5,1
202104,JOR,4,4,-5,1
202104,JPN,1,5,-3,10
202104,JPN,4,4,-496.8,70
202104,JPN,4,5,-65,13
202104,JPN,4,1,-193,31
202104,JPN,3,4,-105,39
202104,JPN,4,3,-592.8,61
202104,JPN,3,3,-93,19
202104,JPN,3,2,-281.5,42
202104,JPN,3,1,-136,24
202104,KAZ,4,1,-10,2
202104,KAZ,4,4,-15,3
202104,KAZ,3,2,-19.5,3
202104,KAZ,4,3,-28.5,3
202104,KEN,3,2,-13,2
202104,KEN,4,5,-20,4
202104,KEN,4,3,-38,4
202104,KEN,4,4,-30,6
202104,KGZ,4,4,-30,6
202104,KGZ,4,1,-10,2
202104,KHM,4,4,-65,13
202104,KHM,3,4,-16,5
202104,KHM,4,5,-5,1
202104,KHM,4,3,-30,3
202104,KOR,4,4,-58.5,9
202104,KOR,4,2,-25,5
202104,KOR,3,3,-14,2
202104,KOR,3,2,-4,1
202104,KOR,3,4,-6,3
202104,KOR,4,3,-322.4,33
202104,KOR,4,1,-49,7
202104,KOR,3,1,-18,4
202104,KOR,4,5,-20,4
202104,LAO,4,3,-40,4
202104,LAO,4,4,-40,8
202104,LBN,4,3,-170,17
202104,LKA,4,3,-193.5,20
202104,LKA,3,4,-13,5
202104,LKA,4,1,-5,1
202104,LKA,4,4,-106,18
202104,LKA,3,2,-65,10
202104,LTU,4,1,-16,4
202104,LTU,3,4,-20,4
202104,MAR,4,3,-10,1
202104,MEX,4,5,-36.8,4
202104,MEX,4,4,-15,3
202104,MEX,4,3,-10,1
202104,MLT,4,4,-30,6
202104,MLT,4,3,-20,2
202104,MMR,4,4,-10,2
202104,MMR,3,1,-63.8,11
202104,MMR,4,3,-395,42
202104,MMR,3,5,-8,2
202104,MMR,3,2,-165.5,25
202104,MMR,3,4,-4,2
202104,MMR,4,1,-77,10
202104,MMR,4,5,-42.6,6
202104,MNG,4,5,-5,1
202104,MNG,4,3,-78.5,8
202104,MYS,4,1,-69,12
202104,MYS,4,5,-5,1
202104,MYS,4,3,-119,12
202104,MYS,3,4,-2,1
202104,MYS,4,4,-55,11
202104,MYS,3,3,-7,1
202104,NGA,4,4,-208.2,26
202104,NGA,3,5,-10,2
202104,NGA,4,3,-40,4
202104,NGA,3,4,-2,1
202104,NLD,4,4,-20,4
202104,NLD,3,2,-6.5,1
202104,NLD,3,5,-40,20
202104,NLD,3,3,-24,12
202104,NOR,3,4,-2,1
202104,NOR,4,5,-10,2
202104,NOR,3,2,-19.5,3
202104,NOR,4,2,-10,2
202104,NPL,4,4,-10,2
202104,NPL,4,5,-18.4,2
202104,NPL,4,3,-50,5
202104,NZL,4,2,-15,3
202104,NZL,4,3,-20,2
202104,NZL,3,2,-32.5,5
202104,NZL,3,3,-28,4
202104,NZL,4,4,-67.8,10
202104,NZL,4,5,-10,2
202104,NZL,3,4,-6,3
202104,NZL,4,1,-68,9
202104,PAK,3,3,-16,3
202104,PAK,3,2,-26,4
202104,PAK,4,1,-158,29
202104,PAK,4,5,-55,11
202104,PAK,4,4,-526.6,66
202104,PAK,3,1,-5,1
202104,PAK,4,3,-998.5,102
202104,PHL,3,2,-2125,340
202104,PHL,4,4,-220.4,40
202104,PHL,1,3,-15,50
202104,PHL,3,3,-212,41
202104,PHL,3,1,-48.8,8
202104,PHL,2,5,-2,1
202104,PHL,4,1,-147,32
202104,PHL,3,4,-152,70
202104,PHL,4,3,-1133.9,117
202104,PHL,4,5,-152,22
202104,POL,3,4,-2,1
202104,POL,3,2,-26,4
202104,PRK,4,4,-30,5
202104,PRK,4,3,-191.9,20
202104,PRK,3,1,-5.8,1
202104,PRK,4,5,-35,7
