YEAR,Actor2CountryCode,QuadClass,GoldsteinScale,Record Count
2018,MWI,4,-147.6,23
2018,MYS,3,-5600.9,1746
2018,MYS,1,-197.20000000000016,328
2018,MYS,2,-984,492
2018,MYS,4,-5701.999999999999,867
2018,NAM,2,-10,5
2018,NAM,1,-12.8,16
2018,NAM,4,-209.5,32
2018,NAM,3,-81,29
2018,NER,3,-12.8,3
2018,NER,4,-160,21
2018,NER,1,0,0
2018,NER,2,0,0
2018,NGA,3,-2229.8000000000006,713
2018,NGA,2,-50,25
2018,NGA,4,-2454.2,358
2018,NGA,1,-38.8,78
2018,NIC,2,-6,3
2018,NIC,3,-136.1,29
2018,NIC,1,-10.399999999999999,26
2018,NIC,4,-117,17
2018,NLD,1,-215.60000000000002,135
2018,NLD,3,-1170.4,410
2018,NLD,4,-977.5,146
2018,NLD,2,-98,49
2018,NOR,1,-16.000000000000004,35
2018,NOR,2,-42,21
2018,NOR,4,-996.3,167
2018,NOR,3,-371.4,126
2018,NPL,4,-3730.0999999999995,529
2018,NPL,3,-1485.6,427
2018,NPL,1,-54.800000000000004,118
2018,NPL,2,-274,137
2018,NZL,4,-2362.5,384
2018,NZL,3,-1552.6000000000001,525
2018,NZL,1,-137.20000000000007,225
2018,NZL,2,-182,91
2018,OMN,4,-188.5,28
2018,OMN,3,-80.19999999999999,22
2018,OMN,2,-12,6
2018,OMN,1,-1.2000000000000002,3
2018,PAK,4,-31042.80000000002,3646
2018,PAK,1,-455.9999999999999,737
2018,PAK,3,-13599.299999999994,3908
2018,PAK,2,-478,239
2018,PAN,4,-756.0999999999999,110
2018,PAN,1,-27.400000000000002,42
2018,PAN,2,-86,43
2018,PAN,3,-650.3000000000001,162
2018,PER,1,-6.8,18
2018,PER,3,-297.40000000000003,96
2018,PER,4,-747,112
2018,PER,2,-56,28
2018,PHL,1,-465.20000000000005,796
2018,PHL,3,-16111.699999999988,4739
2018,PHL,2,-576,288
2018,PHL,4,-10862.699999999997,1624
2018,PNG,3,-743.8,222
2018,PNG,2,-36,18
2018,PNG,4,-964.3,119
2018,PNG,1,-22.300000000000004,36
2018,POL,1,-8.000000000000002,20
2018,POL,4,-891.0000000000001,114
2018,POL,3,-586.4999999999999,201
2018,POL,2,-24,12
2018,PRK,4,-29355.800000000007,3956
2018,PRK,2,-670,335
2018,PRK,3,-20262.999999999985,5439
2018,PRK,1,-547.4999999999997,1115
2018,PRT,2,-10,5
2018,PRT,1,-12.200000000000003,32
2018,PRT,3,-490.2,138
2018,PRT,4,-1174.5,161
2018,PRY,4,-32.8,5
2018,PRY,3,-40.5,16
2018,PRY,2,-2,1
2018,PRY,1,0,0
2018,QAT,2,-44,22
2018,QAT,4,-351.6,40
2018,QAT,1,-1.6,4
2018,QAT,3,-161.39999999999998,52
2018,ROM,1,0,0
2018,ROM,2,0,0
2018,ROM,3,0,0
2018,ROM,4,0,0
2018,RUS,2,-1174,587
2018,RUS,1,-638.9000000000002,1313
2018,RUS,4,-39247.60000000002,5045
2018,RUS,3,-31315.700000000004,8893
2018,RWA,4,-234,30
2018,RWA,3,-88.80000000000001,31
2018,RWA,1,-0.8,2
2018,RWA,2,-40,20
2018,SAU,4,-2614.7999999999997,341
2018,SAU,2,-84,42
2018,SAU,1,-27.499999999999996,53
2018,SAU,3,-1144.5,318
2018,SDN,2,-20,10
2018,SDN,1,-6.6,19
2018,SDN,3,-157.8,53
2018,SDN,4,-355.2,46
2018,SEN,2,-22,11
2018,SEN,3,-133,33
2018,SEN,4,-283,40
2018,SEN,1,0,0
2018,SGP,1,-100.89999999999999,203
2018,SGP,4,-2987,447
2018,SGP,2,-110,55
2018,SGP,3,-2967.5,938
2018,SLE,3,-184.5,54
2018,SLE,4,-694.5,105
2018,SLE,2,-12,6
2018,SLE,1,-1.2000000000000002,3
2018,SLV,2,-16,8
2018,SLV,1,-5.799999999999999,15
2018,SLV,3,-463.9,141
2018,SLV,4,-537.2,94
2018,SOM,3,-77,33
2018,SOM,1,-2,1
2018,SOM,4,-462.5,63
2018,SOM,2,0,0
2018,SRB,1,-6.3,17
2018,SRB,4,-376.6,51
2018,SRB,2,-64,32
2018,SRB,3,-625.5,143
2018,SUR,2,-2,1
2018,SUR,3,-15,3
2018,SUR,4,-30,3
2018,SUR,1,0,0
2018,SVK,3,-52.4,17
2018,SVK,4,-174,22
2018,SVK,1,0,0
2018,SVK,2,0,0
2018,SVN,1,0,0
2018,SVN,2,0,0
2018,SVN,3,0,0
2018,SVN,4,0,0
2018,SWE,4,-2637.1,437
2018,SWE,3,-2653.5,911
2018,SWE,1,-77.8,121
2018,SWE,2,-230,115
2018,SYR,4,-6634.599999999999,737
2018,SYR,3,-2509.5,661
2018,SYR,1,-73.3,156
2018,SYR,2,-94,47
2018,TCD,4,-494.6,69
2018,TCD,3,-140.8,37
2018,TCD,2,-12,6
2018,TCD,1,-8.4,5
2018,TGO,3,-8,4
2018,TGO,4,-45,9
2018,TGO,2,-2,1
2018,TGO,1,0,0
2018,THA,3,-2642.0000000000005,645
2018,THA,4,-5578.2,764
2018,THA,2,-298,149
2018,THA,1,-50.39999999999997,114
2018,TJK,3,-145.7,39
2018,TJK,2,-16,8
2018,TJK,1,-6.3999999999999995,8
2018,TJK,4,-570.3,87
2018,TKM,4,-45,9
2018,TKM,3,-12.5,4
2018,TKM,1,-2.9000000000000004,8
2018,TKM,2,0,0
2018,TTO,2,-6,3
2018,TTO,1,-0.4,1
2018,TTO,4,-154.5,18
2018,TTO,3,-54,17
2018,TUN,2,-30,15
2018,TUN,1,-0.8,2
2018,TUN,3,-82.5,29
2018,TUN,4,-268,54
2018,TUR,1,-42.099999999999994,98
2018,TUR,4,-4950.7,594
2018,TUR,2,-148,74
2018,TUR,3,-1991.2,558
2018,TZA,4,-465.5,71
2018,TZA,3,-264.6,64
2018,TZA,2,-32,16
2018,TZA,1,-1.6,4
2018,UGA,2,-48,24
2018,UGA,1,-2.7,7
2018,UGA,4,-762.5999999999999,119
2018,UGA,3,-383.8,102
2018,UKR,1,-33.89999999999999,64
2018,UKR,3,-910.5999999999999,291
2018,UKR,4,-2178.3999999999996,316
2018,UKR,2,-78,39
2018,URY,2,-40,20
2018,URY,1,-1.2000000000000002,3
2018,URY,4,-153,21
2018,URY,3,-93.80000000000001,31
2018,USA,3,-160242.3999999999,48175
2018,USA,2,-11962,5981
2018,USA,4,-194048.20000000004,26517
2018,USA,1,-4866.200000000002,9698
2018,UZB,4,-286,36
2018,UZB,2,-14,7
2018,UZB,3,-119.60000000000001,37
2018,UZB,1,-8.1,13
2018,VEN,4,-776.3,101
2018,VEN,2,-90,45
2018,VEN,3,-1379.8,422
2018,VEN,1,-43.5,74
2018,VNM,3,-6621.000000000003,1941
2018,VNM,2,-302,151
2018,VNM,4,-11652.100000000002,1415
2018,VNM,1,-167.90000000000006,380
2018,VUT,4,-213.40000000000003,29
2018,VUT,1,-86.19999999999999,60
2018,VUT,2,-10,5
2018,VUT,3,-655.1999999999999,171
2018,YEM,2,-64,32
2018,YEM,4,-676,90
2018,YEM,1,-5.8999999999999995,16
2018,YEM,3,-253.90000000000003,66
2018,ZAF,3,-369.1,119
2018,ZAF,4,-1357,192
2018,ZAF,1,-41.8,25
2018,ZAF,2,-36,18
2018,ZMB,1,-39.599999999999994,69
2018,ZMB,3,-1001.2999999999997,284
2018,ZMB,4,-872.4,119
2018,ZMB,2,-32,16
2018,ZWE,3,-816.8,273
2018,ZWE,1,-20.000000000000004,32
2018,ZWE,2,-44,22
2018,ZWE,4,-1418,186
2019,AFG,4,-2151.4,291
2019,AFG,3,-1012.5999999999998,273
2019,AFG,2,-68,34
2019,AFG,1,-64.39999999999999,149
2019,AGO,1,-2.4,2
2019,AGO,3,-70,20
2019,AGO,4,-138.5,20
2019,AGO,2,-16,8
2019,ARE,3,-266.20000000000005,99
2019,ARE,4,-676.1,103
2019,ARE,1,-12.400000000000002,19
2019,ARE,2,-54,27
2019,ARG,4,-1540.4,203
2019,ARG,2,-146,73
2019,ARG,3,-894.6999999999996,282
2019,ARG,1,-15.600000000000001,19
2019,ARM,1,-2,5
2019,ARM,3,-187.8,56
2019,ARM,2,-6,3
2019,ARM,4,-226.60000000000002,36
2019,ATG,3,-12,6
2019,ATG,1,-2,1
2019,ATG,2,0,0
2019,ATG,4,0,0
2019,AUS,1,-783.8999999999994,1322
2019,AUS,4,-27143.600000000006,4352
2019,AUS,2,-2520,1260
2019,AUS,3,-17431.199999999983,5259
2019,AUT,2,-8,4
2019,AUT,4,-203.5,33
2019,AUT,1,-4.300000000000001,7
2019,AUT,3,-376.7,105
2019,AZE,1,-2.4000000000000004,6
2019,AZE,3,-58,20
2019,AZE,2,-8,4
2019,AZE,4,-197.8,33
2019,BEL,4,-1328.3000000000002,196
2019,BEL,3,-1347.6999999999996,417
2019,BEL,2,-158,79
2019,BEL,1,-84.89999999999998,123
2019,BGD,3,-937.7999999999998,248
2019,BGD,2,-48,24
2019,BGD,4,-3824.2999999999997,454
2019,BGD,1,-49.50000000000001,137
2019,BGR,4,-188,30
2019,BGR,3,-133.6,51
2019,BGR,2,-60,30
2019,BGR,1,0,0
2019,BHR,4,-120,15
2019,BHR,3,-180.9,48
2019,BHR,2,-2,1
2019,BHR,1,-0.8,2
2019,BIH,1,0,0
2019,BIH,2,0,0
2019,BIH,3,0,0
2019,BIH,4,0,0
2019,BLR,2,-24,12
2019,BLR,3,-258,86
2019,BLR,1,-11.200000000000003,24
2019,BLR,4,-558.7,69
2019,BMU,4,-26.4,5
2019,BMU,2,-2,1
2019,BMU,1,0,0
2019,BMU,3,0,0
2019,BOL,2,-12,6
2019,BOL,1,-4,2
2019,BOL,4,-195.5,23
2019,BOL,3,-150.5,54
2019,BRA,3,-1844.6,544
2019,BRA,2,-100,50
2019,BRA,1,-43.699999999999996,91
2019,BRA,4,-2398.2000000000003,331
2019,BRN,2,-114,57
2019,BRN,4,-5060.699999999999,595
2019,BRN,3,-4487.400000000001,1390
2019,BRN,1,-220.20000000000005,257
2019,BWA,3,-148.9,47
2019,BWA,2,-8,4
2019,BWA,4,-137,20
2019,BWA,1,-4.3,5
2019,CAN,4,-85604.89999999998,15019
2019,CAN,1,-1131.1000000000001,2209
2019,CAN,3,-33252.70000000002,10297
2019,CAN,2,-2306,1153
2019,CHE,4,-3158.5000000000005,459
2019,CHE,3,-2793.6,807
2019,CHE,2,-276,138
2019,CHE,1,-87.90000000000002,183
2019,CHL,2,-32,16
2019,CHL,4,-484.7,74
2019,CHL,3,-798.3,230
2019,CHL,1,-12.2,28
2019,CMR,3,-252.9,56
2019,CMR,4,-406.59999999999997,49
2019,CMR,1,-2.3,6
2019,CMR,2,-4,2
2019,COD,4,-114,18
2019,COD,1,-1.6,4
2019,COD,3,-14.4,6
2019,COD,2,0,0
2019,COG,4,-241.79999999999998,37
2019,COG,1,-1.2000000000000002,3
2019,COG,2,-6,3
2019,COG,3,-306,71
2019,COL,3,-280.8,80
2019,COL,2,-32,16
2019,COL,1,-5.2,9
2019,COL,4,-603.7,105
2019,CRI,4,-69,13
2019,CRI,1,-3.5999999999999996,5
2019,CRI,3,-102.8,30
2019,CRI,2,0,0
2019,CUB,3,-690,249
2019,CUB,1,-11.200000000000003,20
2019,CUB,2,-38,19
2019,CUB,4,-1244.5,133
2019,CYM,3,-14.4,6
2019,CYM,4,-85,17
2019,CYM,1,0,0
2019,CYM,2,0,0
2019,CYP,4,-42.2,6
2019,CYP,2,-40,20
2019,CYP,3,-49.4,15
2019,CYP,1,0,0
2019,CZE,2,-74,37
2019,CZE,4,-1266.1,194
2019,CZE,1,-42.4,61
2019,CZE,3,-1484.6999999999996,418
2019,DEU,3,-7496.399999999997,2215
2019,DEU,2,-496,248
2019,DEU,4,-6406.099999999999,999
2019,DEU,1,-207.60000000000014,497
2019,DJI,3,-194,54
2019,DJI,4,-587.5,68
2019,DJI,2,-20,10
2019,DJI,1,-14.000000000000002,15
2019,DNK,3,-1014.2999999999998,264
2019,DNK,2,-38,19
2019,DNK,1,-58.4,122
2019,DNK,4,-815.0999999999999,123
2019,DOM,1,-4,2
2019,DOM,4,-124,18
2019,DOM,3,-86,40
2019,DOM,2,0,0
2019,DZA,1,-1.6,4
2019,DZA,2,-6,3
2019,DZA,4,-260,30
2019,DZA,3,-213,59
2019,ECU,2,-48,24
2019,ECU,1,-6.200000000000001,17
2019,ECU,3,-375.5,85
2019,ECU,4,-534,82
2019,EGY,4,-2005.1000000000001,293
2019,EGY,1,-12.500000000000002,34
2019,EGY,2,-172,86
2019,EGY,3,-603.4000000000001,190
2019,ESP,3,-1372.5,393
2019,ESP,2,-54,27
2019,ESP,4,-2525,352
2019,ESP,1,-29.4,51
2019,EST,1,-4.1000000000000005,11
2019,EST,2,-14,7
2019,EST,4,-101.6,14
2019,EST,3,-129,33
2019,ETH,3,-213.40000000000003,79
2019,ETH,4,-1038.5,162
2019,ETH,2,-82,41
2019,ETH,1,-5.6,10
2019,FIN,3,-617.8,201
2019,FIN,2,-50,25
2019,FIN,4,-454,71
2019,FIN,1,-37.699999999999996,59
2019,FJI,2,-10,5
2019,FJI,4,-379.59999999999997,54
2019,FJI,3,-199.7,64
2019,FJI,1,-9.400000000000002,30
2019,FRA,2,-262,131
2019,FRA,4,-6807.499999999998,1022
2019,FRA,1,-159.70000000000007,377
2019,FRA,3,-8425.4,2360
2019,FSM,4,-29,3
2019,FSM,3,-74.19999999999999,14
2019,FSM,1,0,0
2019,FSM,2,0,0
2019,GAB,4,-486.99999999999994,65
2019,GAB,3,-12.4,5
2019,GAB,2,-24,12
2019,GAB,1,-0.3,1
2019,GBR,1,-717.5999999999996,1175
2019,GBR,4,-29346.700000000004,4238
2019,GBR,3,-26469.4,7579
2019,GBR,2,-1082,541
2019,GEO,1,0,0
2019,GEO,2,0,0
2019,GEO,3,0,0
2019,GEO,4,0,0
2019,GHA,2,-54,27
2019,GHA,1,-14.500000000000002,22
2019,GHA,3,-737.5,228
2019,GHA,4,-1818.9999999999998,318
2019,GIN,3,-13,3
2019,GIN,2,-2,1
2019,GIN,4,-145.4,19
2019,GIN,1,-0.3,1
2019,GNB,1,-0.3,1
2019,GNB,2,0,0
2019,GNB,3,0,0
2019,GNB,4,0,0
2019,GRC,4,-820.4,117
2019,GRC,1,-23.700000000000003,36
2019,GRC,2,-76,38
2019,GRC,3,-1030.8,302
2019,GUY,1,-3.6,5
2019,GUY,3,-105.39999999999999,35
2019,GUY,4,-180,26
2019,GUY,2,0,0
2019,HKG,2,-8,4
2019,HKG,4,-140,22
2019,HKG,3,-249.6,95
2019,HKG,1,-0.4,1
2019,HND,3,-101.6,33
2019,HND,1,-0.4,1
2019,HND,4,-15,3
2019,HND,2,0,0
2019,HRV,4,-148,25
2019,HRV,3,-127.7,37
2019,HRV,1,-1.6,4
2019,HRV,2,-34,17
2019,HTI,4,-60,10
2019,HTI,1,-2.4000000000000004,6
2019,HTI,3,-4,1
2019,HTI,2,0,0
2019,HUN,3,-563.9,153
2019,HUN,1,-28.800000000000004,72
2019,HUN,4,-420.59999999999997,69
2019,HUN,2,-6,3
2019,IDN,1,-91.9,97
2019,IDN,3,-2852.5000000000005,751
2019,IDN,2,-264,132
2019,IDN,4,-4817.900000000001,698
2019,IND,2,-152,76
2019,IND,1,-122.30000000000001,282
2019,IND,4,-6173.999999999999,898
2019,IND,3,-4346.400000000001,1270
2019,IRL,4,-654,100
2019,IRL,1,-6.6000000000000005,18
2019,IRL,3,-324.9,90
2019,IRL,2,-96,48
2019,IRN,4,-10376.2,1415
2019,IRN,1,-164.40000000000003,348
2019,IRN,3,-8472.500000000002,2489
2019,IRN,2,-234,117
2019,IRQ,4,-509.4,61
2019,IRQ,3,-469.40000000000003,106
2019,IRQ,2,-44,22
2019,IRQ,1,-9.200000000000001,15
2019,ISL,3,-131.6,39
2019,ISL,4,-171.5,21
2019,ISL,1,-0.8,2
2019,ISL,2,0,0
2019,ISR,2,-262,131
2019,ISR,3,-2107,545
2019,ISR,1,-73.69999999999997,188
2019,ISR,4,-2481.1,321
2019,ITA,3,-2992.1,938
2019,ITA,4,-3810.4,523
2019,ITA,2,-268,134
2019,ITA,1,-91.6,157
2019,JAM,4,-446.3,58
2019,JAM,1,-5.4,15
2019,JAM,2,-2,1
2019,JAM,3,-70.8,19
2019,JOR,2,-14,7
2019,JOR,1,-13.700000000000001,19
2019,JOR,4,-729,90
2019,JOR,3,-264.30000000000007,63
2019,JPN,2,-794,397
2019,JPN,3,-12720.299999999992,3960
2019,JPN,1,-332.50000000000006,709
2019,JPN,4,-25222.800000000007,3360
2019,KAZ,4,-2341.0000000000005,398
2019,KAZ,1,-25.6,43
2019,KAZ,2,-54,27
2019,KAZ,3,-1532.5000000000002,379
2019,KEN,2,-196,98
2019,KEN,1,-49.999999999999986,63
2019,KEN,3,-1143.5,345
2019,KEN,4,-2584.9,393
2019,KGZ,4,-1855.6999999999998,267
2019,KGZ,1,-16.5,38
2019,KGZ,2,-30,15
2019,KGZ,3,-1338.8,301
2019,KHM,1,-267.7000000000001,253
2019,KHM,2,-60,30
2019,KHM,4,-3121.5,497
2019,KHM,3,-1397.4999999999995,430
2019,KOR,3,-6809.199999999998,2184
2019,KOR,4,-13330.400000000001,1646
2019,KOR,2,-358,179
2019,KOR,1,-184.6000000000002,335
2019,KWT,4,-195,30
2019,KWT,1,-2.4000000000000004,6
2019,KWT,2,-6,3
2019,KWT,3,-219.4,68
2019,LAO,1,-5.6000000000000005,10
2019,LAO,2,-108,54
2019,LAO,3,-220.20000000000002,62
2019,LAO,4,-1377.3,161
2019,LBN,2,-6,3
2019,LBN,3,-195,70
2019,LBN,1,-5.2,13
2019,LBN,4,-191,30
2019,LBR,4,-20,4
2019,LBR,3,-45,17
2019,LBR,1,0,0
2019,LBR,2,0,0
2019,LKA,2,-82,41
2019,LKA,4,-3457.1,440
2019,LKA,1,-79.60000000000002,147
2019,LKA,3,-1269.7999999999995,356
2019,LTU,2,-66,33
2019,LTU,4,-199.8,30
2019,LTU,3,-690.6999999999999,211
2019,LTU,1,-78.2,60
2019,LUX,3,-105.6,30
2019,LUX,1,-4.1,11
2019,LUX,4,-40,4
2019,LUX,2,0,0
2019,LVA,4,-77.5,13
2019,LVA,3,-69,22
2019,LVA,2,-8,4
2019,LVA,1,-2.2,6
2019,MAC,2,-14,7
2019,MAC,4,-242.39999999999998,41
2019,MAC,1,-5.1000000000000005,7
2019,MAC,3,-264.6,67
2019,MAR,3,-178.1,64
2019,MAR,2,-24,12
2019,MAR,4,-326.5,55
2019,MAR,1,-0.8,2
2019,MDA,3,-7,2
2019,MDA,2,-2,1
2019,MDA,4,-20,4
2019,MDA,1,0,0
2019,MDG,3,-94.5,30
2019,MDG,1,-0.8,2
2019,MDG,4,-167.5,20
2019,MDG,2,0,0
2019,MEX,4,-2230.2,304
2019,MEX,1,-29.400000000000002,72
2019,MEX,3,-1394.6999999999994,433
2019,MEX,2,-48,24
2019,MKD,2,-2,1
2019,MKD,3,-158.4,37
2019,MKD,4,-126,24
2019,MKD,1,-0.5,2
2019,MLI,2,-4,2
2019,MLI,3,-32.8,11
2019,MLI,4,-148,20
2019,MLI,1,0,0
2019,MLT,3,-35.4,11
2019,MLT,4,-80,14
2019,MLT,1,-0.4,1
2019,MLT,2,0,0
2019,MMR,4,-2632,353
2019,MMR,1,-30.599999999999994,79
2019,MMR,3,-1097.5,275
2019,MMR,2,-78,39
2019,MNE,1,0,0
2019,MNE,2,0,0
2019,MNE,3,0,0
2019,MNE,4,0,0
2019,MNG,4,-1782.8000000000002,252
2019,MNG,2,-46,23
2019,MNG,3,-492,148
2019,MNG,1,-10.3,18
2019,MOZ,2,-6,3
2019,MOZ,3,-151.5,23
2019,MOZ,4,-405,46
2019,MOZ,1,0,0
2019,MUS,3,-26.200000000000003,8
2019,MUS,1,-1.2000000000000002,3
2019,MUS,2,-10,5
2019,MUS,4,-70,8
2019,MWI,4,-473.7,93
2019,MWI,2,-2,1
2019,MWI,1,-8.6,11
2019,MWI,3,-119,38
2019,MYS,4,-5171.000000000001,776
2019,MYS,1,-181.10000000000005,240
2019,MYS,2,-374,187
2019,MYS,3,-3857.9000000000015,1146
2019,NAM,1,-2.8000000000000003,7
2019,NAM,3,-157.5,48
2019,NAM,4,-690.5,85
2019,NAM,2,-6,3
2019,NER,3,-30.2,7
2019,NER,4,-182,22
2019,NER,1,0,0
2019,NER,2,0,0
2019,NGA,1,-34.1,91
2019,NGA,2,-286,143
2019,NGA,3,-1423.3000000000002,472
2019,NGA,4,-2641.8000000000006,349
2019,NIC,4,-45,8
2019,NIC,2,-2,1
2019,NIC,3,-61.5,22
2019,NIC,1,0,0
2019,NLD,4,-1063.5,163
2019,NLD,3,-1044.7999999999997,302
2019,NLD,2,-154,77
2019,NLD,1,-127.3,94
2019,NOR,2,-46,23
2019,NOR,1,-87.30000000000001,112
2019,NOR,4,-1106.5,162
2019,NOR,3,-914.9000000000001,259
2019,NPL,2,-188,94
2019,NPL,1,-30.1,68
2019,NPL,4,-3230.2000000000003,560
2019,NPL,3,-1757.5,455
2019,NZL,3,-2595.7000000000007,787
2019,NZL,1,-116.10000000000001,185
2019,NZL,4,-4382.5,659
2019,NZL,2,-190,95
2019,OMN,3,-49,14
2019,OMN,1,-0.8,2
2019,OMN,2,-12,6
2019,OMN,4,-360.4,55
2019,PAK,1,-507.8999999999999,1098
2019,PAK,4,-18307.300000000003,2431
2019,PAK,2,-524,262
2019,PAK,3,-11894.999999999996,3554
2019,PAN,1,-9.6,8
2019,PAN,3,-232.20000000000002,69
2019,PAN,4,-350.59999999999997,47
2019,PAN,2,-26,13
2019,PER,2,-26,13
2019,PER,4,-870.1,119
2019,PER,3,-603.6,183
2019,PER,1,-11.9,33
2019,PHL,1,-697.2999999999994,1054
2019,PHL,2,-1370,685
2019,PHL,4,-19146.00000000001,2832
2019,PHL,3,-22709.199999999993,6413
2019,PNG,2,-4,2
2019,PNG,1,-4,2
2019,PNG,3,-240.80000000000004,83
2019,PNG,4,-218,30
2019,POL,4,-5800.5,1053
2019,POL,1,-52.599999999999994,85
2019,POL,3,-1273.4,440
2019,POL,2,-1460,730
2019,PRK,1,-171.19999999999993,382
2019,PRK,2,-340,170
2019,PRK,4,-12769.199999999999,1668
2019,PRK,3,-6320.400000000001,1616
2019,PRT,3,-357.09999999999997,106
2019,PRT,4,-863.5,128
2019,PRT,2,-22,11
2019,PRT,1,-36.6,46
2019,PRY,1,-1.6,4
2019,PRY,4,-59,7
2019,PRY,3,-49.5,12
2019,PRY,2,0,0
2019,QAT,3,-129.6,48
2019,QAT,4,-155,20
2019,QAT,1,-32.5,30
2019,QAT,2,-8,4
2019,ROM,1,0,0
2019,ROM,2,0,0
2019,ROM,3,0,0
2019,ROM,4,0,0
2019,RUS,1,-550.4000000000002,1257
2019,RUS,3,-30750.39999999998,8626
2019,RUS,2,-1270,635
2019,RUS,4,-32577.900000000005,4021
2019,RWA,3,-125.80000000000001,39
2019,RWA,4,-159.4,24
2019,RWA,2,-14,7
2019,RWA,1,-4.4,3
2019,SAU,2,-74,37
2019,SAU,1,-38.99999999999999,119
2019,SAU,4,-2452.1,303
2019,SAU,3,-1428.2999999999997,475
2019,SDN,2,-56,28
2019,SDN,3,-355.1,100
2019,SDN,4,-442.69999999999993,53
2019,SDN,1,-5.4,16
2019,SEN,4,-70,12
2019,SEN,1,-4,2
2019,SEN,3,-39.4,7
2019,SEN,2,-2,1
2019,SGP,2,-158,79
2019,SGP,4,-2295.8999999999996,354
2019,SGP,1,-80.2,140
2019,SGP,3,-2059.3,601
2019,SLE,2,-2,1
2019,SLE,4,-78,14
2019,SLE,1,-1.1,7
2019,SLE,3,-70,28
2019,SLV,4,-202,23
2019,SLV,2,-16,8
2019,SLV,1,-5.2,5
2019,SLV,3,-247.39999999999998,69
2019,SOM,3,-72.8,22
2019,SOM,1,-4.4,7
2019,SOM,4,-485.99999999999994,54
2019,SOM,2,0,0
2019,SRB,1,-7.600000000000001,19
2019,SRB,4,-450.40000000000003,64
2019,SRB,3,-328.50000000000006,80
2019,SRB,2,-70,35
2019,SUR,1,-0.8,2
2019,SUR,2,-2,1
2019,SUR,3,-23,5
2019,SUR,4,-91,13
2019,SVK,1,-11.600000000000003,29
2019,SVK,3,-393.7,98
2019,SVK,2,-6,3
2019,SVK,4,-118,20
2019,SVN,1,0,0
2019,SVN,2,0,0
2019,SVN,3,0,0
2019,SVN,4,0,0
2019,SWE,2,-98,49
2019,SWE,3,-1766.8999999999996,545
2019,SWE,4,-2184.6000000000004,401
2019,SWE,1,-47.699999999999996,62
2019,SYR,4,-1975.5,222
2019,SYR,2,-52,26
2019,SYR,3,-2054.5,501
2019,SYR,1,-36.1,100
2019,TCD,4,-129,23
2019,TCD,1,-1.6,4
2019,TCD,3,-15,4
2019,TCD,2,-2,1
2019,TGO,3,-36.5,7
2019,TGO,4,-20,4
2019,TGO,1,0,0
2019,TGO,2,0,0
2019,THA,1,-46.899999999999984,106
2019,THA,2,-188,94
2019,THA,3,-2548.9000000000005,718
2019,THA,4,-3762.499999999999,548
2019,TJK,2,-52,26
2019,TJK,1,-13.000000000000004,26
2019,TJK,4,-398.99999999999994,63
2019,TJK,3,-184.79999999999998,51
2019,TKM,2,-4,2
2019,TKM,1,-3.2,8
2019,TKM,3,-46,16
2019,TKM,4,-5,1
2019,TTO,2,-8,4
2019,TTO,3,-20,7
2019,TTO,4,-79,10
2019,TTO,1,0,0
2019,TUN,1,-1.4,4
2019,TUN,3,-59,21
2019,TUN,2,-2,1
2019,TUN,4,-97,16
2019,TUR,4,-4547.099999999999,611
2019,TUR,2,-90,45
2019,TUR,3,-4401.7,1515
2019,TUR,1,-164.9,260
2019,TZA,4,-1337.5,254
2019,TZA,1,-8.4,5
2019,TZA,3,-271.8,105
2019,TZA,2,-18,9
2019,UGA,1,-59.3,41
2019,UGA,2,-54,27
2019,UGA,3,-451.3999999999999,154
2019,UGA,4,-651.8,98
2019,UKR,2,-522,261
2019,UKR,4,-2474.999999999999,335
2019,UKR,1,-62.199999999999996,127
2019,UKR,3,-2785.3000000000006,792
2019,URY,1,-1.2000000000000002,3
2019,URY,4,-69.5,10
2019,URY,2,-6,3
2019,URY,3,-32,16
2019,USA,2,-10522,5261
2019,USA,1,-4576.5,8576
2019,USA,3,-154644.79999999996,47342
2019,USA,4,-204764.70000000004,29340
2019,UZB,2,-24,12
2019,UZB,1,-2.2,6
2019,UZB,4,-402.4,66
2019,UZB,3,-112.8,30
2019,VEN,1,-142.09999999999997,224
2019,VEN,2,-56,28
2019,VEN,3,-4502.2,1224
2019,VEN,4,-2322,352
2019,VNM,4,-13822.6,1784
2019,VNM,2,-330,165
2019,VNM,1,-232.80000000000024,395
2019,VNM,3,-6985.599999999998,2065
2019,VUT,4,-316.4,60
2019,VUT,3,-156.4,41
2019,VUT,2,-4,2
2019,VUT,1,-13.600000000000001,14
2019,YEM,4,-858.3999999999999,120
2019,YEM,3,-220.4,56
2019,YEM,1,-9.799999999999999,27
2019,YEM,2,-26,13
2019,ZAF,1,-4.3,12
2019,ZAF,3,-294.8,81
2019,ZAF,2,-2,1
2019,ZAF,4,-582.1,93
2019,ZMB,4,-522.9,82
2019,ZMB,3,-248.3,61
2019,ZMB,1,-55.2,34
2019,ZMB,2,-58,29
2019,ZWE,1,-23.999999999999996,35
2019,ZWE,4,-1344.2000000000003,198
2019,ZWE,2,-46,23
2019,ZWE,3,-677.1999999999999,210
2020,AFG,3,-888.1999999999999,264
2020,AFG,1,-46.099999999999994,69
2020,AFG,4,-3874.7999999999997,459
2020,AFG,2,-124,62
2020,AGO,3,-300.9,60
2020,AGO,2,-10,5
2020,AGO,1,-4.4,7
2020,AGO,4,-336.9,37
